id,category_id,item_no,barcode,name,comp_nm
0,0,25687,2000000123004,금광약초 오가피 120G,금광약초
1,0,25688,2000000138664,금광약초 여주 35G,금광약초
2,0,25689,2000000123011,금광약초 두충 60G,금광약초
3,0,25690,2000000123080,금광약초 뽕잎 40G,금광약초
4,0,30160,8801045051109,양송이스프,기타
5,0,35945,8809276718112,신성에프엔비)건여주,신성에프엔비
6,0,35946,8809334061129,강원약초농산)돼지감자,강원약초농산
7,0,45434,8809109386853,산들)한가족삼계모음,산들
8,0,46036,8809276716859,신성에프엔비)칡,신성에프엔비
9,0,46038,8809276716767,신성에프엔비)당귀,신성에프엔비
10,0,46040,8809276716903,신성에프엔비)감초,신성에프엔비
11,0,56033,8809276717832,신성에프엔비)건강담은한상능이버섯이들어간백숙재료모음,신성에프엔비
12,0,65666,2000001086889,금광약초감초원산지우즈베키스탄,금광약초
13,1,65082,8801013776133,지앤엘푸드딸기다이스20G,지앤엘푸드
14,2,15099,8801007845852,CJ 제일안주 순살불닭 190G,CJ제일제당
15,2,25118,8801007845890,CJ 제일안주 매콤알찜 170G,CJ제일제당
16,3,50088,8806002018454,솔표위청수골드액75ML,솔표위청
17,4,15633,8801007672731,CJ 더건강한치즈200G,CJ제일제당
18,5,50152,8801045299419,오뚜기)사골곰탕350G,오뚜기
19,6,10241,8801045303000,오뚜기전복죽285g,오뚜기
20,6,15078,8809307391000,주비푸드 일본식 미소장국 버섯맛 21G,기타
21,6,15088,8801007528618,CJ 비비고 스팸 부대찌개 460G,CJ제일제당
22,6,15090,8801047169758,양반 수라 우거지감자탕 460G,기타
23,6,15423,8801052063737,종가집종가반상곱창육개장,종가집
24,6,15424,8801045290973,오뚜기의정부식부대찌개,오뚜기
25,6,15425,8801045290829,오뚜기종로식도가니탕,오뚜기
26,6,15426,8801045290966,오뚜기부산식돼지국밥곰탕,오뚜기
27,6,15427,8801047169444,동원양반통참치김치찌개,동원F&B
28,6,15451,8801047169567,양반 진국닭곰탕 460G,양반
29,6,15452,8801047169475,양반 한우사골 설렁탕 460G,양반
30,6,15453,8801052071855,청정원 일상가정식 얼큰양곰탕 450G,청정원 
31,6,15455,8801007561677,CJ 비비고 소고기미역국 500G,CJ제일제당
32,6,15456,88010 07853666,CJ 비비고 전복미역국 500G,CJ제일제당
33,6,15457,8801007792736,CJ 비비고 감자탕 460G,CJ제일제당
34,6,15462,8801047169437,양반 진국 왕갈비탕 460G,양반
35,6,15476,8801052069449,청정원 일상가정식 한우진곰탕 450G,청정원 
36,6,15477,8801052071848,청정원 일상가정식 나주곰탕 450G,청정원 
37,6,15478,8801007737089,CJ 비비고 차돌된장찌개 460G,CJ제일제당
38,6,15479,8809306603555,홈플러스시그니쳐 사골곰탕 500G,홈플러스
39,6,15486,8801043039826,농심 쿡탐 짬뽕탕 500G,농심
40,6,15667,8809216330275,정풍 아이맛있는한우배추된장국 200G,정풍
41,6,15718,8809676687728,이마트 피코크 정갈한오징어무국 500G,이마트
42,6,20237,8801047169475,동원 양반 한우사골설렁국,동원F&B
43,6,25073,8801007769868,CJ 비비고 추어탕 460G,CJ제일제당
44,6,25431,8801045891583,오뚜기 닭백숙 누룽지탕 190G,오뚜기
45,6,25455,8801052076249,청정원 일상가정식 장어탕 450G,청정원 
46,6,25456,8801007526515,CJ 비비고 육개장 500G,CJ제일제당
47,6,25694,8808328011140,이마트 피코크 진한설렁탕 500G,이마트
48,6,25695,8809385947960,이마트 피코크 진한닭곰탕 500G,이마트
49,6,25696,8808328011188,이마트 피코크 진한소고기장터국 500G,이마트
50,6,25697,8809192912786,이마트 피코크 진한육개장 500G,이마트
51,6,25698,8809665554031,이마트 피코크 진한우거지추어탕 500G,이마트
52,6,25699,8808328011126,이마트 피코크 정갈한홍합미역국 500G,이마트
53,6,25700,8808328011119,이마트 피코크 정갈한북어해장국 500G,이마트
54,6,25701,8809676687759,이마트 피코크 정갈한소고기들깨미역국 500G,이마트
55,6,25996,8801052057682,대상종가집 종가반상전통순댓국450G,대상
56,6,30151,8801045620107,오뚜기맛있는미역국18G,오뚜기
57,6,30207,8801007528595,비비고된장찌개,비비고된
58,6,35078,8801007628813,CJ제일제당)비비고소고기무국500G,CJ제일제당
59,6,35092,8801007820606,CJ제일제당)비비고동태탕460G,CJ제일제당
60,6,35093,8801007833040,CJ제일제당)비비고차돌육개장500G,CJ제일제당
61,6,35403,8801814002950,서강유업)가족을위한사골곰탕,서강유업
62,6,35428,8801007560922,씨제이)비비고설렁탕,씨제이제일제당
63,6,35439,8801007556376,씨제이)비비고닭곰탕,씨제이제일제당
64,6,35440,8801047169734,동원)양반한우사골시래기국,동원F&B
65,6,35441,8801047169451,동원)양반돼지고기김치찌개,동원F&B
66,6,35450,8801047144069,동원)동원백합된장찌개,동원F&B
67,6,35453,8801043049993,농심)쿡탐꼬리곰탕,농심
68,6,35454,8801052039992,청정원)남도추어탕,청정원
69,6,35561,8809676687766,신세계푸드)정갈한시금치된장국,신세계푸드
70,6,35664,8809216330282,정풍)아이맛있는한우나주곰탕,정풍
71,6,35666,8801157553898,신성티엔에프)아이밀홈쿡진한한우사골곰탕,신성티엔에프
72,6,35892,8809306604477,성보)요리하다경상도식얼큰소고기무국,성보
73,6,35930,8809360927444,신영에이치에스)아이배냇꼬마닭다리살백숙,신영에이치에스
74,6,35931,8809360922791,신영에이치에스)아이배냇꼬마무항생제사골곰탕,신영에이치에스
75,6,35950,8808328011270,교동식품)요리하다미역국,교동식품
76,6,45082,8801007761749,CJ제일제당)비비고돼지고기김치찌개460G,CJ제일제당
77,6,45083,8801007628899,CJ제일제당)비비고콩나물황태국500G,CJ제일제당
78,6,45084,8801007814407,CJ제일제당)비비고알탕440G,CJ제일제당
79,6,45085,8801007745657,CJ제일제당)비비고전북죽450G,CJ제일제당
80,6,45093,8801047169499,동원F&B)양반진국소고기무국460G,동원F&B
81,6,45417,8801047169741,동원)양반수라도가니설렁탕,동원F&B
82,6,45418,8801047169703,동원)양반김치청국장찌개,동원F&B
83,6,45419,8801047169468,동원)양반차돌된장찌개,동원F&B
84,6,45424,8801045290805,오뚜기)안동식쇠고기국밥,오뚜기
85,6,45425,8801045290836,오뚜기)수원식우거지갈비탕,오뚜기
86,6,45426,8801045290959,오뚜기)서울식쇠고기보양탕,오뚜기
87,6,45441,8801045290843,오뚜기)남도식한우미역국,오뚜기
88,6,45647,8809251121531,도야지식품)맘으로설렁탕,도야지식품
89,6,45648,8809251121555,도야지식품)맘으로소한마리탕,도야지식품
90,6,46044,8801052044071,신원에프아이)일상가정식사골김치찌개,신원에프아이
91,6,50183,8801047169406,동원 양반 차돌육개장,동원F&B
92,6,55069,8801047169550,동원양반전주식황태콩나물국460G,동원F&B
93,6,55105,8801007849867,CJ비비고진국설렁탕,CJ제일제당
94,6,55106,8801007853666,CJ비비고전복미역죽,CJ제일제당
95,6,55451,8801045290812,오뚜기서울식설렁탕,오뚜기
96,6,55452,8804316001247,체리푸드요리하다강화섬계탕,체리푸드
97,6,55660,8809676686301,신세계푸드피코크정갈한쇠고기무국,신세계푸드
98,6,55661,8809676687735,신세계푸드피코크우리집애호박돼지찌개,신세계푸드
99,6,55662,8809192914308,신세계푸드피코크진한양지육수,신세계푸드
100,6,55663,8809665550514,신세계푸드피코크진한소갈비탕,신세계푸드
101,6,55664,8809676686271,신세계푸드피코크얼큰닭개장,신세계푸드
102,6,55904,8809216330268,커머스파크)아이맛있는한우미역국200G,커머스파크
103,6,55975,8809195343785,롯데쇼핑)요리하다사골곰탕,요리하다
104,6,56030,8801052057668,대상)종가집종가반상얼큰알탕,대상
105,6,60194,8801047169413,동원 양반 백합미역국,동원F&B
106,6,65078,8801007792835,CJ비비고순댓국460G,CJ제일제당
107,6,65401,8809574675612,아워홈왕갈비탕,아워홈
108,6,65403,8801007849805,씨제이제일제당비비고한우사골곰탕,씨제이제일제당
109,6,65404,8801007526492,씨제이제일제당비비고사골곰탕,씨제이제일제당
110,6,65406,8809307640511,홈플러스국내산인삼삼계탕,홈플러스
111,6,65407,8809350311659,교동식품말죽거리소고기국밥,교동식품
112,6,65408,8801047169420,동원양반참치부대찌개,동원F&B
113,6,65409,8809625860585,태원식품산업파육개장,태원식품
114,6,65430,8801007712079,씨제이제일제당비비고갈비탕(비닐),씨제이제일제당
115,6,65450,8801052039992,종가집종가반상남도추어탕,종가집
116,6,65451,8801047169727,양반재료가살아있는백합우거지된장국,양반
117,6,65663,8809676686288,신세계푸드정갈한쇠고기미역국,신세계푸드
118,6,66247,8809042690505,고향식품)요리하다나주식곰탕,고향식품
119,6,70206,8801047169598,동원 진국사골곰탕,동원F&B
120,7,35222,8809083705800,이가자연면)감자수제비182.5G,이가자연면
121,7,35224,8809083705794,이가자연면)얼큰주세비183.5G,이가자연면
122,7,35227,8809360920919,농업회사법인현농)순쌀파스타크림앤치즈80G,농업회사법인현농
123,7,45056,8809042690253,홈플러스육개장칼국수,홈플러스
124,7,65040,8801118879425,롯데쉐푸드스파게티까르보나라,롯데푸드
125,7,65041,8801118879418,롯데쉐푸드스파게티볼로네이즈,롯데푸드
126,8,50173,8801007423562,CJ햇반컵반육개장국밥,CJ제일제당
127,8,50181,8801045890296,오뚜기황태콩나물해장국밥301.5g,오뚜기
128,8,55024,,오뚜기황태콩나물해장국밥301.5G,오뚜기
129,9,10240,8801007778266,CJ햇반컵반설렁탕밥253g,CJ제일제당
130,9,15103,8801069405131,남양 맘스쿠킹 닭백숙 진밥 100G,남양유업
131,9,15429,8801047857822,동원 쎈쿡 혼합곡밥3개입 630g,동원F&B
132,9,15430,8801047859253,동원 쎈쿡 100%통곡물밥3개입 585G,동원F&B
133,9,15445,8801007611679,CJ 햇반컵반 철판제육덮밥 256G,CJ제일제당
134,9,15446,8801007732442,CJ 햇반컵반 스팸마요덮밥 219G,CJ제일제당
135,9,15447,8801007423180,CJ 햇반컵반 강된장보리비빔밥 280G,CJ제일제당
136,9,15448,8801045892863,오뚜기 컵밥 수원식갈비탕밥 311G,오뚜기
137,9,15449,8801045892252,오뚜기 컵밥 햄버그덮밥 310G,오뚜기
138,9,15450,8801045892795,오뚜기 컵밥 부산식돼지국밥 316G,오뚜기
139,9,15834,8801085881292,한일식품 혼면혼밥본고장바지락칼국수&밥 276.5G,한일식품
140,9,15835,8801085881308,한일식품 혼면혼밥본고장김치칼국수&밥 274.5G,한일식품
141,9,20235,8801007710655,CJ햇반컵반낙지콩나물비빔밥216g,CJ제일제당
142,9,25403,8801047857846,동원 쎈쿡 흑미밥3개입 630G,동원F&B
143,9,25417,8801007403267,CJ 햇반컵반 미역국밥 167G,CJ제일제당
144,9,25418,,CJ 햇반컵반 사골곰탕국밥 166G,CJ제일제당
145,9,25419,8801007537344,CJ 햇반컵반 콩나물해장국밥 270G,CJ제일제당
146,9,25420,8801007403205,CJ 햇반컵반 황태국밥 170G,CJ제일제당
147,9,25421,8801007608112,CJ 햇반컵반 직화불고기덮밥 257G,CJ제일제당
148,9,25422,8801007445069,CJ 햇반컵반 치킨커리덮밥 278G,CJ제일제당
149,9,25423,8801007423548,CJ 햇반컵반 고추장나물현미비빔밥 229G,CJ제일제당
150,9,25424,8801007638225,CJ 햇반컵반 볶은김치덮밥 247G,CJ제일제당
151,9,25425,8801045892658,오뚜기 컵밥 불닭마요덮밥 277g,오뚜기
152,9,25426,8801045892238,오뚜기 컵밥 춘천닭갈비덮밥 310G,오뚜기
153,9,25427,8801045529882,오뚜기 컵밥 허니갈릭치밥 310G,오뚜기
154,9,25428,8801045592862,오뚜기 컵밥 소시지 카레덮밥 315G,오뚜기
155,9,25429,8801045892641,오뚜기 컵밥 참치마요덮밥 247G,오뚜기
156,9,25430,8801045592855,오뚜기 컵밥 소시지 야채덮밥 280G,오뚜기
157,9,30202,8801007710631,CJ햇반컵반버섯곤드레비빔밥189g,CJ제일제당
158,9,40221,8801007778198,CJ햇반컵반닭곰탕밥261g,CJ제일제당
159,9,46090,8801007820415,씨제이)햇반컵반불닭마요덮밥,씨제이제일제당
160,9,56025,8809360927437,아이배냇)아이배냇꼬마한끼영양밥전복톳,아이배냇
161,9,56026,8809360927529,아이배냇)아이배냇꼬마한끼영양밥쇠고기시금치,아이배냇
162,9,56097,8801207156345,롯데푸드)닭가슴살짜장밥,롯데푸드
163,9,56098,8801207156321,롯데푸드)한우불고기밥,롯데푸드
164,9,65046,8801045892214,오뚜기컵밥제육덮밥,오뚜기
165,9,65412,8801045892221,오뚜기맛있는오뚜기텁밥오삼불고기덮밥,오뚜기
166,9,65413,8801045892276,오뚜기맛있는오뚜기진짬뽕밥,오뚜기
167,9,65414,8801045892870,오뚜기맛있는오뚜기된장짜글이밥,오뚜기
168,9,65415,8801045892627,오뚜기맛있는오뚜기전주식돌솥비빔밥,오뚜기
169,9,65416,8801045892344,오뚜기맛있는오뚜기톡톡김치알밥,오뚜기
170,9,65417,8801045892634,오뚜기맛있는오뚜기원조맛집김치찌개밥,오뚜기
171,9,65418,8801045892245,오뚜기맛있는오뚜기매콤낙지덮밥,오뚜기
172,9,65419,8801045892207,오뚜기맛있는오뚜기김치참치덮밥,오뚜기
173,9,65420,8801045892283,오뚜기맛있는오뚜기의정부식부대찌개밥,오뚜기
174,9,65421,8801045892351,오뚜기맛있는오뚜기차돌강된장보리밥,오뚜기
175,9,65422,8801045592879,오뚜기맛있는오뚜기볼케이노치밥,오뚜기
176,9,65423,8801045892320,오뚜기맛있는오뚜기뚝배기불고기밥,오뚜기
177,9,66241,8809360927536,아이배냇)아이배냇꼬마한끼영양밥닭가슴살곤드레,아이배냇
178,9,80177,8801007820392,CJ햇반컵반김치날치알밥188g,CJ제일제당
179,9,80178,8801007732466,CJ햇반컵반버터장조림비빔밥216g,CJ제일제당
180,10,20228,8801007566412,CJ)햇반컵반중화마파두부덮밥270G,CJ제일제당
181,10,80172,8801007403168,CJ햇반컵반순두부찌개국밥173G,CJ제일제당
182,10,90205,8801007446998,CJ햇반컵반직화볶음짜장덮밥280G,CJ제일제당
183,11,15028,4901001123094,보노 체다치즈스프 63G,기타
184,11,15029,4901001022564,보노 포르치니 버섯스프 54G,기타
185,11,15409,8801045850436,오뚜기베이컨포테이토스프,오뚜기
186,11,15721,8805684008456,이마트 피코크 클램차우더스프 230G,이마트
187,11,15789,8801121025987,매일유업 상하목장양송이크림스프 450G,매일유업
188,11,15795,8809118818581,이마트 피코크 밥한그릇뚝딱바로먹는짜장 200G,이마트
189,11,35282,8801005961370,샘표)폰타나스위트콘크림수프180G,샘표
190,11,35570,8801045850405,오뚜기)양송이크림스프,오뚜기
191,11,35571,8801045850429,오뚜기)콘크림스프,오뚜기
192,11,35572,8805684008500,엠디에스코리아)양송이스프,엠디에스코리아
193,11,55658,8805684008470,엠디에스코리아피코크단호박스프,엠디에스코리아
194,11,55782,8801121026007,매일유업)상하목장클램차우더스프3개입(액상형),매일유업
195,11,55783,8801121025994,매일유업)상하목장단호박크림스프3개입(액상형),매일유업
196,11,65669,8801045850436,오뚜기베이컨감자스프,오뚜기
197,11,75066,8801005961257,진성에프엠폰타나스위트펌킨크림스프,진성에프엠
198,11,75067,8801005961264,진성에프엠폰타나크리미포테이토치즈스프,진성에프엠
199,11,75068,8801005961240,진성에프엠폰타나그릴드머쉬룸크림스프,진성에프엠
200,12,50165,8801045083100,오뚜기옛날야채죽85G,오뚜기
201,13,10245,8801045303451,오뚜기 오즈키친 버섯불고기죽,오뚜기
202,13,15091,8801047169901,양반 수라 녹두 삼계전복죽 420G,기타
203,13,15092,8801047169932,양반 수라 낙지김치죽 420G,기타
204,13,15102,8801007815039,CJ 비비고 새우계란죽 450G,CJ제일제당
205,13,15288,8809310071722,본아이에프 본죽 일품쇠고기미역죽500G,기타
206,13,15428,8801063310578,유동 골뱅이죽야채 420G,유성물산교역
207,13,15463,8801007832166,CJ 비비고 불낙죽 450G,CJ제일제당
208,13,25120,8801007826011,CJ 비비고 동지팥죽 450G,CJ제일제당
209,13,25121,8801007791722,CJ 비비고 녹두닭죽 450G,CJ제일제당
210,13,25590,2000001060339,금광약초 건강에미치다 누룽지재료 160G,금광약초
211,13,25691,8805684000764,이마트 피코크 소고기죽 450G,이마트
212,13,25692,8805684000801,이마트 피코크 단호박죽 450G,이마트
213,13,25693,8805684000788,이마트 피코크 전복죽 450G,이마트
214,13,26043,8801207154334,롯데푸드 파스퇴르아이생각한우당근애호박죽180G,롯데푸드
215,13,26044,8801207155126,롯데푸드 파스퇴르아이생각한우새송이버섯시금치죽180G,롯데푸드
216,13,26046,8801207154358,롯데푸드 파스퇴르아이생각한우감자당근진밥180G,롯데푸드
217,13,26047,8801207156499,롯데푸드 파스퇴르아이생각한우단호박새송이버섯진밥180G,롯데푸드
218,13,26048,8801207156482,롯데푸드 파스퇴르아이생각한우근대새송이버섯진밥180G,롯데푸드
219,13,26049,8801207154310,롯데푸드 파스퇴르아이생각한우당근비타민채묽은죽180G,롯데푸드
220,13,30206,8801047169253,동원 양반 쇠고기죽,동원F&B
221,13,35077,8801047169918,동원F&B)양반수라차돌삼합죽420G,동원F&B
222,13,35101,8801047161646,동원F&B)야채죽287.5G,동원F&B
223,13,35108,7613035806412,거버2단계이유식 오가닉망고90G,네슬레거버
224,13,35109,7613036123259,거버2단계이유식 오가닉배사과바나나90G,네슬레거버
225,13,35110,015000074944,거버오가닉2단계 사과라즈베리아사이베리99G,네슬레거버
226,13,35111,015000074920,거버2단계이유식 오가닉배블루베리사과아보카도 99G,네슬레거버
227,13,35112,8801069405100,남양 맘스쿠킹 전복과표고버섯 100G,남양유업
228,13,35113,8801121766767,매일 맘마밀 안심이유식 브로콜리와닭가슴살 100G,매일유업
229,13,35114,8801121771013,매일 맘마밀 안심이유식 퓨레 사과와고구마 100G,매일유업
230,13,35115,8801121771020,매일 맘마밀 안심이유식 퓨레 바나나와단호박 100G,매일유업
231,13,35276,,선양송탄공장)본죽일품참치야채죽500G,선양송탄공장
232,13,35431,8801047163077,동원)양반참치죽,동원F&B
233,13,35438,8801007745732,씨제이)비비고단호박죽,씨제이제일제당
234,13,35442,8801045303444,오뚜기)오즈키친송이버섯죽,오뚜기
235,13,35443,8801045303437,오뚜기)오즈키친동지팥죽,오뚜기
236,13,35444,8801045303475,오뚜기)오즈키친진짬뽕죽,오뚜기
237,13,35445,8801045303420,오뚜기)오즈키친단호박죽,오뚜기
238,13,35448,8801045303482,오뚜기)유산슬죽,오뚜기
239,13,35449,8801047163084,동원)야채참치죽,동원F&B
240,13,35565,8805684001044,엠디에스코리아)부안뽕잎바지락죽,엠디에스코리아
241,13,35566,8808328011300,교동식품)진한시골장터국,교동식품
242,13,35988,8801207155140,롯데푸드)아이생각닭가슴살브로콜리양파진밥,롯데푸드
243,13,40102,8801045303062,오뚜기)영양닭죽285G,오뚜기
244,13,40173,8801047161554,양반가평잣죽287.5G,양반
245,13,40175,8801047161653,동원)양반밤단팥죽280G,동원F&B
246,13,40224,8801047169246,동원 양반 전복죽,동원F&B
247,13,45114,015000074517,거버 이유식 오가닉바나나딸기라즈베리믹스그레인99G,네슬레거버
248,13,45115,015000074395,거버 2단계이유식 오가닉당근사과망고99G,네슬레거버
249,13,45116,8801069405124,남양 맘스쿠킹 된장찌개진밥100G,남양유업
250,13,45191,015000070038,미국)거버2단계이유식-멀티그레인시리얼227G,미국
251,13,45420,8809750470567,홈플러스)차돌된장죽,홈플러스
252,13,45421,8809750470550,홈플러스)사골소고기죽,홈플러스
253,13,45423,8801007745718,씨제이)비비고버섯야채죽,씨제이제일제당
254,13,45436,8801047169321,동원)양반참치죽,동원F&B
255,13,50132,8801047161592,동원)양반단호박죽287.5G,동원F&B
256,13,50133,8801047161578,동원양반전복죽287.5G,동원F&B
257,13,50134,8801047161608,동원양반쇠고기죽287.5G,동원F&B
258,13,55070,8801007745671,CJ비비고소고기죽450G,CJ제일제당
259,13,55092,8801121770993,매일맘마밀안심이유식시금치와연근소고기,매일유업
260,13,55093,8801069405148,남양맘스쿠킹순두부찌개진밥,남양유업
261,13,55094,015000044664,네슬레코리아거버2단계이유식배망고아보카도,네슬레코리아
262,13,55099,7613035806351,네슬레코리아거버1단계이유식오가닉사과,네슬레코리아
263,13,55101,8801047167143,동원양반들깨닭죽,동원F&B
264,13,55102,,동원양반백합죽,동원F&B
265,13,55104,8801047169925,동원양반수라문어해물죽,동원F&B
266,13,55285,8809310071319,본아이에프본죽일품전복죽,본아이에
267,13,55657,8805684001051,엠디에스코리아피코크단팥죽,엠디에스코리아
268,13,55995,8801007746197,CJ)비비고통단팥죽280G,CJ제일제당
269,13,55996,8801007745794,CJ)비비고누룽지닭백숙죽280G,CJ제일제당
270,13,56034,8801007832265,씨제이제일제당)비비고3가지해산물이듬뿍삼선해물죽,씨제이제일제당
271,13,65077,8801007872049,CJ비비고통단팥죽450G,CJ제일제당
272,13,65101,,남양맘스쿠킹소불고기진밥,남양유업
273,13,65102,7613035806382,네슬레코리아거버1단계이유식오가닉배,네슬레코리아
274,13,65103,015000074456,네슬레코리아거버2단계이유식오가닉바나나아사이베리믹스그레인,네슬레코리아
275,13,65105,8801047169260,동원양반단호박죽,동원F&B
276,13,65106,8801069405094,남양맘스쿠킹닭가슴살과채소,남양유업
277,13,65111,7613036122924,거버2단계이유식오가닉사과바나나블루베리블랙베리,네슬레거버
278,13,65195,015000076108,네슬레코리아거버2단계이유식바나나블랙베리블루베리,네슬레코리아
279,13,65299,8809644553420,본죽약서삼계죽,본죽약서
280,13,65402,8801045303468,오뚜기오즈키친트러플전복죽,오뚜기
281,13,65411,8809750470581,시아스새알심단호박죽,시아스새
282,13,65431,8801007795188,씨제이제일제당비비고낙지김치죽(비닐),씨제이제일제당
283,13,65432,8801007832265,씨제이제일제당비비고관자새우소라삼선해물죽(비닐),씨제이제일제당
284,13,65433,8809306603715,설빙단팥죽(비닐),설빙단팥
285,13,65448,8801063310585,유동골뱅이죽버섯,유성물산교역
286,13,65449,8801047169277,양반밤단팥죽,양반
287,13,65452,8801007745657,씨제이제일제당비비고전복죽,씨제이제일제당
288,13,65453,8809750470574,홈플러스새알심통팥죽,홈플러스
289,13,66138,8801007760292,씨제이제일제당)비비고소고기죽,씨제이제일제당
290,13,66139,8801007832425,씨제이제일제당)비비고흑임자죽,씨제이제일제당
291,13,66140,8801007760322,씨제이제일제당)비비고단호박죽,씨제이제일제당
292,13,66141,8801007760278,씨제이제일제당)비비고버섯야채죽,씨제이제일제당
293,13,66142,8801007677064,씨제이제일제당)비비고전복죽,씨제이제일제당
294,13,70203,8801007760278,비비고버섯야채죽280g,비비고버
295,13,80180,8801007825939,비비고 들깨버섯죽,비비고 
296,13,90218,8801045303413,오뚜기 오즈키친 영양닭죽,오뚜기
297,13,90219,8801045303406,오뚜기 오즈키친 전복죽,오뚜기
298,14,20208,8801045291307,오뚜기3분짜장200G,오뚜기
299,14,50138,8801045291314,오뚜기3분쇠고기짜장200G,오뚜기
300,15,50135,8801045290317,오뚜기3분카레약간매운맛200G,오뚜기
301,15,50136,8801045290300,오뚜기3분카레순한맛200G,오뚜기
302,15,50137,8801045290324,오뚜기3분카레매운맛200G,오뚜기
303,16,15459,801045312361,오뚜기 3분짜장 6개입 1200G,오뚜기
304,16,35594,8809118818581,이마트 피코크 바로먹는짜장 200G,이마트
305,16,35989,8801207156338,롯데푸드)아이생각닭가슴살짜장소스,롯데푸드
306,16,55239,8801045291055,오뚜기크래프트짜장,오뚜기
307,16,55980,8809306603517,원일식품)요리하다새우간짜장,원일식품
308,16,60161,8801045312316,오뚜기3분쇠고기카레200G,오뚜기
309,16,85009,8809118818574,동원홈푸드밥한그릇뚝딱사천짜장,동원홈푸드
310,17,55699,8808385301185,으뜸엘엔에스피코크자연을담은무반달단무지,으뜸엘에스
311,18,80091,8806102872130,경남제약레모나2G*10포,경남제약
312,19,65116,8809722521631,코스팜석류콜라겐분말,코스팜
313,20,55403,8809013641222,해밀스페니쉬비폴렌,기타
314,21,35102,8801013776119,삼양사)건포도150G,삼양사
315,22,15909,8801416824721,동우농산 씨를뺀건자두300G,동우농산
316,22,35669,8801416812872,동우농산)건크랜베리,동우농산
317,22,35727,8809170542103,테일러팜스)말린블랙체리,테일러팜스
318,22,35947,8809019709643,에스지상사)건아로니아,에스지상사
319,22,45435,8809022209888,길림양행)건자두,길림양행
320,22,45440,8801416817204,동우농산)건블루베리,동우농산
321,22,45786,8809170548976,테일러팜스)테일러골든푸룬건자두,테일러팜스
322,22,45972,8809019709582,금호에프디)건무화과,금호에프디
323,22,55060,8801013776126,열매마을건조크랜베리루비150G,열매마을
324,22,55824,8801416819406,동우농산)마리아니멕시칸건망고,동우농산
325,22,55968,8809401924333,세움)건포도(지퍼백),세움
326,22,65438,8801416817396,동우농산건크랜베리,동우농산
327,22,65775,8801416824721,동우농산씨를뺸건자두,동우농산
328,22,66027,8809451821088,씨제이올리브영)쫀득한망고말랭이80G,씨제이올리브영
329,22,75064,8809170546101,테일러팜스말린무화과,테일러팜스
330,22,75065,8809170540017,테일러팜스유기농건자두,테일러팜스
331,23,35563,1122220037006,금광약초)대추,금광약초
332,24,55455,8809478910017,매홍새콤달콤사과말랭이,매홍새콤
333,25,25637,8809200135756,경성 반건조첫사랑군고구마 65G,경성미가
334,25,35724,8806075963378,명성식품)말랑말랑군고구마,명성식품
335,25,45430,8809478912264,매홍엘앤에프)오븐에구운햇고구마말랭이,매홍엘앤에프
336,25,45931,8809247973755,새롬식품)구마구마해,새롬식품
337,25,55453,8809478911731,매홍화덕에구운군고구마말랭이,매홍화덕
338,25,66030,8809451820951,씨제이올리브영)쫀득한군고구마70G,씨제이올리브영
339,25,66131,8801448408265,정심푸드)농협100전남해남에서태어난군고구마말랭이,정심푸드
340,26,65435,8809109383029,산들말랑쫀득흑마늘말랭이,산들말랑
341,27,35580,8804978003627,남포물산)국물이더진한미역귀&참미역,남포물산
342,27,35581,8804978003634,남포물산)부드러운간편참미역,남포물산
343,27,40167,8801045352107,옛날자른미역50G,오뚜기
344,27,40176,8801045352008,옛날자른미역20G,오뚜기
345,27,45058,8807081700001,해맑은번영 2번 씻은 유기인증 자른미역 30G,해맑은번영
346,28,45871,8858669408314,비케이씨코퍼레이션)마카도씨위드,비케이씨코퍼레이션
347,28,25461,8801416824158,메모렛 사차인치로스팅시드 250G,메모렛
348,28,25462,,돌코리아 올라이트뮤즐리 말린과일과아몬드 300G,Dole 코리아
349,28,25634,8801416820228,동우농산 아몬드슬라이스 200G,동우농산
350,28,25798,8801133006097,머거본 솔트아몬드250G,머거본
351,28,25838,8803143117015,상명농산 구운땅콩600G,상명농산
352,28,25899,8806078779822,김포에프디 일주일견과자주손이가는커피땅콩210G,김포에프디
353,28,35094,8809990023813,포마)땅콩이야기112G,포마
354,28,35436,8809019710212,싸이클릭푸드)피넛브리틀바이츠,싸이클릭푸드
355,28,35437,8807354203888,선명농수산)구운아몬드,선명농수산
356,28,35451,8809022209222,길림양행)김맛아몬드,길림양행
357,28,35452,8801133006813,민민푸드)머거본커피땅콩,민민푸드
358,28,35644,8801416824462,메모렛)사차인치로스티드시드,메모렛
359,28,35763,2000001037867,길림양행)구운아몬드,길림양행
360,28,45166,8801007427386,씨제이제일제담)맛군밤60G,씨제이제일제담
361,28,45281,8801157553157,후디스건강하게키워요키요알이꽉찬순군밤50G,후디스
362,28,45439,21974700492010000109,세움)호두,세움
363,28,45445,8809401924814,세움)캘리포니아호두,세움
364,28,45526,8809305611063,하동율림)알토리꿀밤,하동율림
365,28,45961,8809036729655,맑은농산)코코크런치넛와사비마카다미아,맑은농산
366,28,55447,8809401923497,세움마카다미아,세움
367,28,65196,8809360923293,아이배냇공주맛밤,아이배냇
368,28,65197,8801157553164,일동후디스키요순찐밤,일동후디스
